,paragraph,error_message,polarity_class,polarity_score,emotion
74,বিএনপির জয় হবার সম্ভাবনা সবচেয়ে যাইতেছে,,stronglyPositive,0.9996256113052367,"{""neutral"":0.004574202932417393,""happy"":0.9962060451507568,""anger/disgust"":0.0010481816716492176,""sadness"":0.0012296870118007064,""surprise"":0.008031056262552738,""fear"":0.0003355882363393903}"
75,জয় বিএনপির ইনশাআল্লাহ,,stronglyPositive,0.9997623920440676,"{""neutral"":0.005009188316762447,""happy"":0.9935425519943237,""anger/disgust"":0.002464595250785351,""sadness"":0.0014161079889163375,""surprise"":0.0012334637576714158,""fear"":0.0003776989469770342}"
76,মানুষেরর হ্মমতা চিরস্থায়ী যুগে যুগে সকল যুলুম কারি সরকারের পতন আল্লাহ্,,stronglyPositive,0.9945377826690676,"{""neutral"":0.10513249784708023,""happy"":0.11019698530435562,""anger/disgust"":0.6513649821281433,""sadness"":0.1207370012998581,""surprise"":0.008331218734383583,""fear"":0.022325370460748672}"
77,দাত নাছি রের পিচন,,stronglyNegative,-0.9901664972305296,"{""neutral"":0.043561890721321106,""happy"":0.0332517996430397,""anger/disgust"":0.807277500629425,""sadness"":0.07272449135780334,""surprise"":0.03154314309358597,""fear"":0.008126134984195232}"
78,দেশের সার্থে পুলিশ সাংবাদিক ভাইদের এখনি জনগনের পাশে থাকার সুযোগ,,stronglyPositive,0.9796322345733643,"{""neutral"":0.13804775476455688,""happy"":0.8987716436386108,""anger/disgust"":0.002985804108902812,""sadness"":0.0007636197260580957,""surprise"":0.00036151526728644967,""fear"":0.00022381270537152886}"
79,জ্বালা বেরে আওয়ামী দের,,stronglyNegative,-0.9988218784332276,"{""neutral"":0.00035697693238034844,""happy"":0.0005259150639176369,""anger/disgust"":0.9986271858215332,""sadness"":0.002824121620506048,""surprise"":0.0002830013108905405,""fear"":0.000055027321650413796}"
80,চট্টগ্রামে এন পির নেতৃত্বে হিজরা আমীর খসরু একজন,,weaklyNegative,-0.59784996509552,"{""neutral"":0.000475523091154173,""happy"":0.0003270070592407137,""anger/disgust"":0.9988743662834167,""sadness"":0.003546808147802949,""surprise"":0.00039775497862137854,""fear"":0.00014527626626659185}"
81,জবাব দিবে ভালো কথা তোমাদেরকে ওনুমতি দিয়েছে প্রতিহত পুলিশ এতো টাকা বেতন দেয় পুলিশ দরকার তোমরা জদি বাল হালাইতে পার,,stronglyNegative,-0.9999408721923828,"{""neutral"":0.0008917284430935979,""happy"":0.001608847756870091,""anger/disgust"":0.9944615960121155,""sadness"":0.011955206282436848,""surprise"":0.0017040222883224487,""fear"":0.0003742084954865277}"
82,বিএনপিকে রুখে দিবে আওয়ামীলীগ,,stronglyNegative,-0.8709910869598388,"{""neutral"":0.3371829688549042,""happy"":0.02967262640595436,""anger/disgust"":0.654296338558197,""sadness"":0.020039858296513557,""surprise"":0.021616432815790176,""fear"":0.018506767228245735}"
83,জনস্রোতে ভেষে উঠে দাড়ানোর ক্ষমতা থাকবেনা আওয়ামিলীগের,,weaklyNegative,-0.5759846210479735,"{""neutral"":0.007414133287966251,""happy"":0.0031421459279954433,""anger/disgust"":0.5483608245849609,""sadness"":0.5084462761878967,""surprise"":0.008073749020695686,""fear"":0.17222070693969727}"
84,আচ্ছা প্রশ্ন সাংবাদিক বোনের সমাবেশ বিএনপি ঝগরা গায়ে পড়ে আওয়ামীলীগ মিথ্যা নাটক সাজানোর এইখানে বিএনপি গায়ে পড়ে ঝগড়া কথার যুক্তি দেখছি কথা গুলোর আওয়ামীলীগ ষড়যন্ত্রের গন্ধ পাচ্ছি,,stronglyNegative,-0.9996860980987547,"{""neutral"":0.002042357577010989,""happy"":0.0018448691116645932,""anger/disgust"":0.9916070699691772,""sadness"":0.023612789809703827,""surprise"":0.004205850884318352,""fear"":0.0020319228060543537}"
85,পুলিশ ছাড়া আওয়ামী লীগ বেকার,,weaklyNegative,-0.5942710638046265,"{""neutral"":0.0019317936385050416,""happy"":0.0015787873417139053,""anger/disgust"":0.9331654906272888,""sadness"":0.20272710919380188,""surprise"":0.001611620537005365,""fear"":0.001100952853448689}"
86,মানুষ বাদ দিয়ে পুলিশ সাথে মোকাবিলা করবো,,weaklyNegative,-0.5967756509780884,"{""neutral"":0.09358227998018265,""happy"":0.006185994949191809,""anger/disgust"":0.9234427213668823,""sadness"":0.02229858934879303,""surprise"":0.012000292539596558,""fear"":0.0038467661943286657}"
87,ডায়লগ একটা পাইছে আগুন সন্তারাস,,stronglyNegative,-0.9996519327163697,"{""neutral"":0.0017690646927803755,""happy"":0.025806330144405365,""anger/disgust"":0.9798095226287842,""sadness"":0.0005609925137832761,""surprise"":0.0051288846880197525,""fear"":0.000027021176720154472}"
88,পুলিশ ছাড়া বিএনপি পারবে,,weaklyPositive,0.5580324172973634,"{""neutral"":0.5434876680374146,""happy"":0.010634887032210827,""anger/disgust"":0.4619784653186798,""sadness"":0.06454784423112869,""surprise"":0.0193532295525074,""fear"":0.0200954657047987}"
89,ভাতিজা দাত খুলে যত্ন রাখ যেদিন আসতেছে দাত পরের কথা শরীরের মুখইতো খুজে পাবে,,weaklyPositive,0.5990893602371217,"{""neutral"":0.2911182940006256,""happy"":0.02357630431652069,""anger/disgust"":0.2586246728897095,""sadness"":0.37284883856773376,""surprise"":0.04426407068967819,""fear"":0.08675872534513474}"
90,ক্ষমতাশীনরা তোমাদের ক্ষমতা চিরস্থায়ী বুঝে শুনে করবা,,weaklyNegative,-0.5973795175552368,"{""neutral"":0.0032868923153728247,""happy"":0.0031090392731130123,""anger/disgust"":0.982416033744812,""sadness"":0.029247954487800598,""surprise"":0.0015765761490911245,""fear"":0.0012541249161586165}"
91,গায়ে পড়ে সমস্যা জনগণ ভালো পাচ্ছেন,,weaklyPositive,0.5688384771347047,"{""neutral"":0.0004258860135450959,""happy"":0.0003223424428142607,""anger/disgust"":0.9991889595985413,""sadness"":0.001961561618372798,""surprise"":0.0004893025034107268,""fear"":0.000028660146199399605}"
92,বিএনপির শান্তিপূর্ণ কর্মসূচিতে বাধা দিবে জারক সন্তান,,stronglyNegative,-0.9999279737472534,"{""neutral"":0.00021887848561163992,""happy"":0.00026218380662612617,""anger/disgust"":0.9994611144065857,""sadness"":0.003275367897003889,""surprise"":0.0004127784341108054,""fear"":0.000054346706747310236}"
93,বিএনপি আশা করছিল জামাত শিবির জামাত শিবির বিএনপি তালাক দিয়ে,,weaklyNegative,-0.5996506929397583,"{""neutral"":0.02540203370153904,""happy"":0.006718325894325972,""anger/disgust"":0.9399026036262512,""sadness"":0.045079972594976425,""surprise"":0.01350268255919218,""fear"":0.004819981753826141}"
94,আওয়ামী পালাবে ১০০০০ স সিওর,,weaklyNegative,-0.5502428531646728,"{""neutral"":0.009520593099296093,""happy"":0.005578009877353907,""anger/disgust"":0.9635027050971985,""sadness"":0.03390774875879288,""surprise"":0.009460660628974438,""fear"":0.00813650619238615}"
95,সমাবেশ সফল ইনশাআল্লাহ এগিয়ে জাঔ জনগন আপনাদের সাথে,,stronglyPositive,0.9999383449554444,"{""neutral"":0.005732194986194372,""happy"":0.994063675403595,""anger/disgust"":0.0016885647783055902,""sadness"":0.0006125750369392335,""surprise"":0.0008031742763705552,""fear"":0.00014552456559613347}"
96,যতদূর জানি এক হাতে তালি বাজে একদল সমাবেশ দলের তাহলেই সহিংসতা ঘটে,,stronglyNegative,-0.9997528553009032,"{""neutral"":0.011650809086859226,""happy"":0.0035056464839726686,""anger/disgust"":0.9401544332504272,""sadness"":0.11737096309661865,""surprise"":0.010863163508474827,""fear"":0.008183520287275314}"
97,আওয়ামিলীগ একটা জনবিচ্ছিন্ন দল,,stronglyNegative,-0.9699132919311524,"{""neutral"":0.0002001771645154804,""happy"":0.0001571097964188084,""anger/disgust"":0.9988202452659607,""sadness"":0.008046258240938187,""surprise"":0.00021293321333359927,""fear"":0.00009786684677237645}"
98,চুলকানি খানকিমাগীর পোলাগুলার সবগুলার বেশ্যার ঘরে জন্ম,,stronglyNegative,-0.9999311447143556,"{""neutral"":0.00012098511797375977,""happy"":0.0002710770640987903,""anger/disgust"":0.9997995495796204,""sadness"":0.0012777475640177727,""surprise"":0.0004719760618172586,""fear"":0.000019479110051179305}"
99,চট্টগ্রাম আওয়ামীলীগের বাপের সম্পত্তি চেতনা বিক্রি,,stronglyNegative,-0.9997949600219728,"{""neutral"":0.00016746422625146806,""happy"":0.00015913828974589705,""anger/disgust"":0.9996837377548218,""sadness"":0.0029065399430692196,""surprise"":0.00035037577617913485,""fear"":0.00004043778608320281}"
100,জয় বাংলা জয় বঙ্গবন্ধু,,stronglyPositive,0.9990674257278443,"{""neutral"":0.022518666461110115,""happy"":0.9827143549919128,""anger/disgust"":0.001944372896105051,""sadness"":0.0007497743354178965,""surprise"":0.0014269460225477815,""fear"":0.0003279189404565841}"
101,বাকশাল খুজে পাবে,,weaklyNegative,-0.5991312742233277,"{""neutral"":0.09040313959121704,""happy"":0.009794613346457481,""anger/disgust"":0.9123661518096924,""sadness"":0.020366160199046135,""surprise"":0.008780457079410553,""fear"":0.0015582251362502575}"
102,আপনারা পুলিশ আইন শৃঙ্খলা দেখার দায়িত্ব পুলিশের আওয়ামী লীগের আশাকরি এন পির জনসভায় বিশৃঙ্খলা সৃষ্টি যাবেন,,weaklyNegative,-0.5996501684188842,"{""neutral"":0.016319241374731064,""happy"":0.006932493299245834,""anger/disgust"":0.9524255394935608,""sadness"":0.059954684227705,""surprise"":0.004537804983556271,""fear"":0.006780680269002914}"
